  1.014027746297621E-002  6.564189580023128E-003
  2.014027746297621E-002  6.564317871700784E-003
  3.014027746297621E-002  6.564530905113425E-003
  4.014027746297621E-002  6.564828689959040E-003
  5.014027746297622E-002  6.565211239652487E-003
  6.014027746297621E-002  6.565678571479791E-003
  7.014027746297620E-002  6.566230706518995E-003
  8.014027746297621E-002  6.566867669719787E-003
  9.014027746297620E-002  6.567589489845507E-003
  0.100140277462976       6.568396199490720E-003
  0.110140277462976       6.569287835101740E-003
  0.120140277462976       6.570264436957280E-003
  0.130140277462976       6.571326049185716E-003
  0.140140277462976       6.572472719761881E-003
  0.150140277462976       6.573704500519714E-003
  0.160140277462976       6.575021447142881E-003
  0.170140277462976       6.576423619186120E-003
  0.180140277462976       6.577911080065982E-003
  0.190140277462976       6.579483897076858E-003
  0.200140277462976       6.581142141390184E-003
  0.210140277462976       6.582885888063859E-003
  0.220140277462976       6.584715216048500E-003
  0.230140277462976       6.586630208193846E-003
  0.240140277462976       6.588630951256154E-003
  0.250140277462976       6.590717535906291E-003
  0.260140277462976       6.592890056736058E-003
  0.270140277462976       6.595148612269119E-003
  0.280140277462976       6.597493304967569E-003
  0.290140277462976       6.599924241241688E-003
  0.300140277462976       6.602441531458898E-003
  0.310140277462976       6.605045289954962E-003
  0.320140277462976       6.607735635041440E-003
  0.330140277462976       6.610512689018414E-003
  0.340140277462976       6.613376578184445E-003
  0.350140277462976       6.616327432847483E-003
  0.360140277462976       6.619365387336897E-003
  0.370140277462976       6.622490580014200E-003
  0.380140277462976       6.625703153287643E-003
  0.390140277462976       6.629003253621805E-003
  0.400140277462976       6.632391031552874E-003
  0.410140277462976       6.635866641700497E-003
  0.420140277462976       6.639430242783025E-003
  0.430140277462976       6.643081997629729E-003
  0.440140277462976       6.646822073196767E-003
  0.450140277462976       6.650650640581222E-003
  0.460140277462976       6.654567875036627E-003
  0.470140277462976       6.658573955988618E-003
  0.480140277462976       6.662669067050158E-003
  0.490140277462976       6.666853396039219E-003
